Flavor Intensity,Texture Complexity,Spice Profile[0:Mild 1:Medium 2:Balanced 3:Spicy],Freshness Index,Culinary Technique Score,Aroma Richness[0:Low 1:High 2:Moderate 3:Very High],Tastiness
6,2,1,6,8,3,0.6300000000000003
9,5,3,9,9,3,1.5750000000000024
7,4,3,8,6,3,0.7490000000000037
9,3,2,7,9,0,-4.560999999999996
7,4,2,8,6,2,1.4710000000000034
7,5,3,10,8,0,10.912000000000006
7,5,0,7,10,0,10.725000000000003
9,2,0,8,6,0,-10.299
10,4,1,8,10,3,-4.334000000000001
8,1,3,10,6,2,-7.732999999999993
9,3,0,6,10,1,-4.3759999999999994
8,3,1,10,7,1,-0.011999999999995237
9,2,3,8,8,3,-9.156999999999998
6,4,0,10,8,2,11.984000000000004
7,2,2,9,7,3,-1.1499999999999955
10,5,0,7,7,2,-7.380000000000003
9,3,0,8,8,2,-5.448999999999998
8,3,3,7,8,3,-3.9239999999999964
10,1,0,6,9,2,-15.718000000000004
8,4,2,7,10,2,2.6740000000000013
7,1,3,8,8,0,-2.1079999999999934
6,2,1,7,7,2,0.8630000000000011
8,4,1,6,8,1,-1.2859999999999996
9,4,3,7,10,0,-0.5480000000000018
9,3,0,8,8,3,-5.961999999999998
7,5,2,9,8,2,8.721000000000005
8,4,3,7,8,3,-1.3559999999999985
6,3,2,8,7,1,5.1090000000000035
7,4,1,7,6,3,-0.20699999999999763
10,5,2,6,8,0,-6.492000000000001
6,2,1,6,7,2,-0.5109999999999995
7,1,3,6,8,0,-4.8559999999999945
10,5,1,9,8,0,-2.1609999999999996
8,3,1,6,7,2,-6.020999999999997
10,3,1,6,9,3,-11.304000000000004
7,5,2,6,8,3,4.086000000000004
9,1,2,7,8,0,-11.350999999999999
8,1,2,10,6,2,-7.523999999999994
9,4,3,9,6,3,-5.954999999999998
10,4,3,8,7,2,-9.201
10,4,0,9,7,3,-7.713000000000003
9,5,2,6,10,1,0.3420000000000004
8,2,1,8,8,1,-3.6739999999999977
10,1,2,8,6,3,-18.863000000000003
9,4,1,8,10,1,0.7309999999999998
10,2,1,8,6,2,-15.573
7,5,1,8,7,1,6.4150000000000045
9,4,3,6,10,3,-3.4610000000000007
7,3,0,6,8,1,0.39400000000000357
7,1,0,6,6,2,-8.562999999999995
8,2,1,6,7,3,-9.101999999999999
10,1,1,6,7,0,-18.209000000000007
9,3,2,8,8,3,-6.379999999999997
6,4,3,6,6,0,3.5790000000000006
10,4,1,7,6,0,-10.785000000000004
9,2,0,8,10,3,-5.2219999999999995
6,5,0,9,8,1,13.691000000000003
6,3,2,10,10,3,11.793000000000005
6,1,2,9,9,0,5.168000000000005
10,3,0,10,8,1,-6.2269999999999985
8,1,1,9,10,0,-1.046999999999997
10,5,3,6,10,2,-4.4190000000000005
6,4,2,9,6,1,7.397000000000004
6,2,2,7,9,1,4.475000000000001
7,3,1,6,7,2,-1.981999999999996
7,2,3,8,8,3,-1.0789999999999957
7,5,2,9,9,0,11.401000000000005
9,3,1,10,8,0,-1.8839999999999968
9,1,0,7,9,3,-10.818
9,4,3,7,6,3,-8.703000000000001
10,2,1,6,10,1,-11.192000000000002
8,3,0,10,8,1,1.8510000000000044
9,3,1,6,6,1,-11.200999999999999
7,4,0,8,6,3,1.3760000000000026
6,4,1,7,9,1,9.820000000000002
6,4,3,10,6,3,7.536000000000003
8,2,2,7,8,1,-5.257
7,3,2,6,8,3,-1.0499999999999958
9,4,3,8,8,1,-2.994999999999999
7,1,0,8,7,1,-3.6479999999999944
10,5,2,7,10,2,-2.836000000000002
6,5,0,9,6,3,9.357000000000003
8,2,1,10,8,3,-1.9519999999999968
10,3,1,8,9,0,-7.017000000000003
7,1,1,10,9,0,2.712000000000007
6,1,3,9,10,2,5.587000000000005
9,4,0,7,6,2,-7.562999999999999
10,5,3,8,7,2,-6.632999999999999
7,1,1,6,10,1,-1.6429999999999954
6,4,0,6,8,3,5.975000000000001
9,1,3,8,7,1,-12.353000000000003
7,1,0,8,8,1,-1.9939999999999944
7,2,0,8,6,0,-2.2209999999999965
10,1,1,9,9,3,-12.318000000000007
8,3,1,8,6,0,-3.9009999999999962
8,3,0,10,10,0,5.672000000000004
9,5,3,8,6,3,-4.7609999999999975
10,2,0,8,6,3,-15.876999999999997
10,1,3,8,9,3,-14.110000000000005
6,2,1,10,7,0,6.011000000000003
6,1,0,10,10,0,8.614000000000004
8,4,2,7,6,3,-4.454999999999998
10,4,0,9,9,0,-2.866000000000003
6,2,3,7,6,3,-1.7219999999999982
7,5,2,9,10,3,11.516000000000005
8,5,3,10,7,2,4.193000000000005
7,2,1,8,8,3,-0.6609999999999965
10,1,3,6,6,2,-21.307000000000006
8,1,0,10,6,0,-6.079999999999995
10,5,2,6,7,0,-8.146
6,4,3,9,10,3,12.778000000000002
10,4,2,10,8,3,-5.103
10,3,2,10,8,3,-7.670999999999998
6,5,1,9,6,1,10.174000000000003
7,1,3,7,7,0,-5.135999999999992
7,4,0,9,9,0,9.251000000000003
6,1,2,6,9,3,-0.4929999999999972
9,3,2,6,10,0,-4.280999999999999
7,1,2,9,8,1,-1.0379999999999932
7,2,3,7,7,2,-3.593999999999996
6,4,0,8,6,0,6.954000000000002
6,5,2,6,9,2,10.292000000000002
6,3,3,8,7,1,4.900000000000004
6,2,0,9,9,1,7.641000000000002
10,1,0,6,10,2,-14.064000000000004
9,3,2,7,7,3,-9.407999999999996
7,1,1,10,10,1,3.853000000000007
10,5,3,10,8,1,-1.7179999999999982
10,2,0,9,10,3,-7.886999999999999
9,5,2,7,6,2,-5.4129999999999985
8,5,0,9,10,1,8.921000000000003
6,2,3,6,8,0,1.7510000000000012
8,2,2,9,9,2,-1.367999999999997
8,1,3,9,9,3,-4.657999999999996
9,3,3,10,10,0,1.0060000000000038
9,4,1,10,10,2,2.966000000000001
10,2,0,8,8,1,-11.542999999999997
10,3,1,7,10,1,-7.250000000000002
8,4,2,9,9,0,4.794000000000002
6,4,2,8,9,3,9.959000000000003
6,4,2,9,9,3,11.333000000000004
7,3,1,9,6,0,1.5120000000000058
8,4,2,9,10,1,5.935000000000002
8,3,1,6,10,2,-1.0589999999999977
10,5,2,8,10,2,-1.462
9,2,1,8,6,2,-11.533999999999999
9,3,2,9,8,1,-3.9799999999999986
9,3,1,7,10,2,-3.724
10,2,0,9,6,3,-14.502999999999998
6,2,1,6,7,0,0.5150000000000006
6,1,3,7,8,1,0.044000000000003925
7,5,1,8,10,2,10.864000000000004
8,4,1,6,8,1,-1.2859999999999996
6,1,1,8,8,3,0.8100000000000036
10,5,0,8,10,0,-0.018000000000000682
9,4,3,9,10,1,1.6870000000000012
8,1,2,6,7,2,-11.365999999999996
9,1,0,6,6,3,-17.154000000000003
10,1,3,8,6,1,-18.046000000000006
8,1,3,7,6,2,-11.854999999999993
6,2,2,10,6,1,3.6350000000000033
6,1,3,6,7,1,-2.9839999999999964
7,2,1,9,7,3,-0.9409999999999958
9,2,1,6,6,0,-13.256
9,3,2,8,6,1,-8.661999999999997
9,5,0,7,8,2,-1.6869999999999996
9,5,0,8,9,3,0.8280000000000007
10,1,0,9,10,1,-9.429000000000004
6,1,2,8,10,3,3.909000000000004
9,3,0,7,6,0,-9.104999999999997
9,2,1,7,6,0,-11.881999999999998
10,3,0,10,10,0,-2.405999999999999
9,4,1,9,10,0,2.6180000000000003
6,3,3,10,9,2,10.443000000000005
6,1,3,9,6,2,-1.0289999999999948
9,3,3,9,10,3,-1.9069999999999951
9,5,2,7,9,3,-0.9639999999999991
6,2,3,8,9,1,5.640000000000002
7,4,2,9,7,0,5.525000000000004
9,1,2,7,7,0,-13.004999999999999
7,3,1,7,9,2,2.7000000000000046
10,1,2,9,8,3,-14.181000000000003
9,4,2,9,7,0,-2.552999999999999
10,3,0,9,8,3,-8.627
10,3,2,6,9,1,-10.487
8,5,3,9,10,1,8.294000000000004
7,4,0,8,10,1,9.018000000000002
10,1,1,9,7,1,-14.600000000000007
9,2,1,10,10,0,-1.1439999999999984
6,1,0,10,7,0,3.6520000000000046
7,1,0,6,8,1,-4.7419999999999956
10,3,0,10,9,0,-4.059999999999999
10,3,3,9,10,1,-4.9200000000000035
7,3,3,6,9,1,1.4210000000000047
8,3,0,7,7,0,-3.4119999999999973
10,1,1,10,8,2,-12.085000000000004
10,3,2,7,9,3,-10.138999999999998
9,2,3,7,7,1,-11.158999999999997
7,4,0,6,7,2,0.7950000000000015
6,5,3,6,7,0,7.801
8,2,0,8,10,1,-0.15699999999999836
8,1,3,8,8,0,-6.146999999999995
6,3,3,7,8,1,5.180000000000003
10,1,3,10,10,3,-9.708000000000004
8,3,2,6,7,0,-5.203999999999997
7,3,0,6,8,3,-0.6319999999999966
8,1,0,7,8,2,-7.919999999999998
10,3,1,9,7,2,-9.977000000000004
9,2,2,9,7,3,-9.227999999999996
6,2,2,9,10,1,8.877000000000002
10,3,3,7,9,3,-10.348
10,1,3,9,7,0,-14.505000000000006
6,4,2,7,10,1,11.265000000000002
7,4,3,6,8,2,1.8220000000000025
9,5,3,6,6,2,-6.995999999999999
7,5,0,8,10,1,11.586000000000004
6,4,0,6,6,1,3.6930000000000014
6,3,1,9,8,1,8.346000000000004
7,3,2,7,7,2,-0.8169999999999951
8,1,3,9,8,2,-5.798999999999996
6,4,1,9,7,0,9.773000000000003
8,4,3,6,9,2,-0.5629999999999991
7,4,2,7,8,1,3.918000000000003
6,3,3,6,6,1,0.4980000000000028
6,3,2,6,10,1,7.323000000000002
7,5,0,10,10,2,13.821000000000005
8,2,1,10,6,2,-4.746999999999996
7,4,3,10,6,0,5.036000000000005
10,3,2,6,6,1,-15.449
10,5,0,6,8,2,-7.100000000000001
10,2,1,8,7,2,-13.919
10,3,3,9,9,3,-7.600000000000003
6,4,2,6,6,1,3.275000000000002
7,5,3,10,8,2,9.886000000000006
7,3,3,8,9,1,4.169000000000006
7,4,0,6,10,2,5.7570000000000014
7,2,0,9,6,1,-1.3599999999999959
10,5,0,10,7,1,-2.744999999999999
9,1,1,10,10,0,-3.7120000000000033
10,5,0,9,8,3,-3.491
8,2,1,7,8,2,-5.560999999999996
8,3,3,7,9,1,-1.2439999999999962
7,4,1,10,6,3,3.915000000000004
7,4,2,9,10,0,10.487000000000004
9,5,0,8,9,2,1.3410000000000009
9,3,3,8,6,1,-8.870999999999997
7,5,2,8,8,2,7.347000000000005
8,3,1,6,6,2,-7.674999999999997
7,2,2,7,7,0,-2.3589999999999964
6,4,0,7,6,2,4.554000000000002
8,2,1,6,10,3,-4.139999999999999
9,1,2,9,6,0,-11.911000000000001
9,4,3,9,10,1,1.6870000000000012
8,3,1,7,8,1,-2.479999999999997
7,1,2,8,7,3,-5.091999999999993
10,3,1,8,6,3,-13.518000000000002
9,5,1,9,6,1,-1.9429999999999978
6,4,2,6,9,1,8.237000000000002
9,5,1,6,10,1,0.551
6,1,2,7,6,1,-3.054999999999996
6,3,3,6,8,1,3.8060000000000027
6,3,1,10,8,0,10.233000000000004
9,1,1,6,10,0,-9.208000000000006
9,2,3,8,9,2,-6.989999999999998
9,5,2,9,7,0,0.015000000000002345
7,1,3,7,6,1,-7.302999999999992
10,3,0,10,7,1,-7.8809999999999985
8,5,1,10,7,2,4.611000000000004
8,5,1,6,8,3,0.25600000000000156
9,3,2,8,6,3,-9.687999999999997
8,2,1,7,10,2,-2.2529999999999966
7,3,3,10,8,1,5.263000000000007
7,1,1,6,7,0,-6.091999999999995
7,2,1,8,8,0,0.8780000000000037
6,1,3,8,10,3,3.700000000000004
10,5,2,7,10,2,-2.836000000000002
6,5,3,8,6,1,8.382000000000001
8,5,2,6,9,3,1.7010000000000018
6,4,2,6,9,2,7.724000000000002
8,5,2,8,9,0,5.988000000000003
6,2,3,6,9,2,2.3790000000000013
7,5,2,9,8,1,9.234000000000005
10,2,1,6,9,1,-12.846000000000002
6,5,0,6,7,1,7.915000000000001
7,1,3,7,10,1,-0.6869999999999924
10,2,0,8,9,2,-10.401999999999997
9,2,3,10,9,1,-3.7289999999999974
8,2,1,8,8,1,-3.6739999999999977
7,5,1,10,6,1,7.509000000000006
8,3,1,10,10,0,5.4630000000000045
8,4,2,6,7,3,-4.174999999999999
8,2,2,8,10,2,-1.0879999999999976
9,2,1,7,7,3,-11.766999999999998
6,5,1,7,6,3,6.400000000000002
9,5,1,6,7,0,-3.8979999999999997
6,5,3,6,10,0,12.763
10,3,1,9,9,1,-6.156000000000004
6,4,0,6,6,1,3.6930000000000014
9,2,0,10,8,1,-4.7559999999999985
9,4,2,7,8,0,-3.6469999999999985
6,3,0,7,6,1,2.4990000000000023
7,1,2,7,6,0,-6.580999999999996
7,2,1,10,8,0,3.6260000000000048
6,1,1,6,7,0,-2.0529999999999973
10,5,0,9,6,0,-5.26
10,1,3,9,6,2,-17.185000000000006
10,2,0,7,7,1,-14.570999999999996
9,1,2,6,7,0,-14.379000000000001
8,1,2,10,7,2,-5.869999999999994
10,3,0,7,7,3,-13.028999999999998
6,4,3,6,10,1,9.682
9,2,3,10,7,0,-6.523999999999997
7,2,3,10,8,2,2.1820000000000057
8,3,1,10,8,0,2.1550000000000047
8,2,1,6,10,3,-4.139999999999999
9,2,1,10,6,0,-7.759999999999998
8,5,3,10,8,0,6.873000000000005
6,5,1,6,10,0,13.181000000000001
8,4,3,7,7,2,-2.496999999999998
6,5,2,7,6,2,6.704000000000002
10,4,2,10,9,0,-1.9100000000000001
6,1,3,9,6,1,-0.5159999999999948
6,2,3,9,9,1,7.014000000000003
8,4,3,10,9,0,5.959000000000003
10,2,1,8,10,3,-9.47
8,1,1,8,6,2,-10.062999999999995
9,1,2,9,10,1,-5.808000000000002
10,4,0,10,8,2,-4.172000000000001
8,1,2,6,8,2,-9.711999999999996
8,3,3,7,7,3,-5.577999999999996
8,4,0,8,8,3,0.6450000000000009
8,3,3,7,6,1,-6.205999999999996
7,3,1,8,7,2,0.7660000000000051
9,1,3,10,8,2,-8.464000000000002
7,1,3,10,8,1,0.12700000000000766
6,2,0,9,10,2,8.782000000000002
7,3,1,8,9,3,3.561000000000005
9,3,0,8,10,3,-2.6539999999999986
10,1,0,9,8,2,-13.250000000000004
9,1,2,7,6,1,-15.171999999999999
7,5,3,6,8,0,5.416000000000004
10,1,3,7,9,2,-14.971000000000004
10,1,0,10,10,0,-7.542000000000002
10,3,0,10,8,1,-6.2269999999999985
9,5,0,9,10,3,3.856000000000001
6,2,3,6,6,0,-1.5569999999999986
6,5,0,10,10,2,17.860000000000003
6,5,3,9,7,1,11.410000000000002
7,5,2,7,10,2,9.281000000000004
9,1,3,7,10,0,-8.252000000000002
8,2,3,10,6,2,-5.164999999999996
10,1,3,7,9,2,-14.971000000000004
10,5,1,6,8,2,-7.309000000000001
9,2,3,8,7,0,-9.271999999999998
6,1,2,6,10,2,1.6740000000000028
10,2,0,8,7,3,-14.222999999999997
10,2,1,10,10,2,-6.209
8,5,0,9,9,2,6.754000000000003
10,4,2,7,7,1,-9.853
8,3,1,10,8,3,0.6160000000000045
9,2,0,7,9,1,-7.224000000000002
7,5,2,10,9,3,11.236000000000006
10,4,2,7,10,0,-4.378
9,4,3,10,8,2,-0.7599999999999982
10,1,3,6,7,0,-18.627000000000006
6,2,1,9,8,2,5.265000000000002
10,1,1,7,6,2,-19.515000000000004
6,2,0,9,6,2,2.166000000000002
8,2,2,6,10,3,-4.348999999999998
10,1,1,10,8,3,-12.598000000000004
8,2,1,6,7,1,-8.075999999999999
8,1,1,9,6,0,-7.662999999999997
6,3,3,9,9,1,9.582000000000004
10,3,3,7,6,0,-13.771
9,2,3,8,9,2,-6.989999999999998
7,2,1,7,6,0,-3.8039999999999967
10,1,1,10,6,2,-15.393000000000004
9,5,0,8,9,3,0.8280000000000007
8,2,0,8,7,3,-6.144999999999998
9,4,0,6,10,1,-1.8080000000000016
8,1,3,6,7,1,-11.061999999999996
6,3,1,8,7,2,4.805000000000003
8,5,0,6,9,0,3.6580000000000013
9,5,0,10,7,1,1.2940000000000023
10,1,0,6,8,3,-17.885000000000005
6,3,2,6,6,3,-0.31899999999999773
6,3,3,8,10,3,8.836000000000004
8,4,2,10,7,1,2.347000000000003
8,2,0,6,7,2,-8.379999999999999
9,5,0,10,9,2,4.089000000000002
7,5,1,9,9,0,11.610000000000005
10,5,3,7,10,3,-3.5579999999999985
8,2,1,8,10,0,0.14700000000000202
9,4,3,8,6,0,-5.789999999999999
9,5,3,10,6,2,-1.4999999999999967
9,5,0,8,7,1,-1.4539999999999988
8,1,2,8,10,3,-4.168999999999995
9,4,3,8,8,2,-3.507999999999999
6,3,0,9,6,0,5.760000000000003
9,4,2,8,10,2,0.009000000000000119
8,2,0,10,9,0,1.4500000000000028
7,2,1,6,7,1,-4.036999999999997
10,3,0,6,6,1,-15.031
9,5,3,10,10,3,4.603000000000003
6,4,2,9,9,0,12.872000000000003
9,1,0,7,8,1,-11.446
6,4,1,10,9,3,12.916000000000004
6,4,2,6,10,2,9.378000000000002
7,1,1,8,9,3,-1.5749999999999944
8,5,3,7,7,2,0.07100000000000306
10,2,0,10,6,2,-12.615999999999996
9,4,2,9,10,3,0.8700000000000006
10,1,3,9,7,0,-14.505000000000006
7,2,1,9,8,2,1.2260000000000042
7,3,3,7,7,3,-1.5389999999999948
10,4,3,6,8,2,-10.295000000000002
7,5,2,9,10,1,12.542000000000005
8,5,2,9,8,2,4.682000000000004
8,5,0,6,7,3,-1.1889999999999987
8,1,1,8,8,2,-6.7549999999999955
8,5,1,10,6,0,3.983000000000004
9,2,1,9,9,2,-5.198
6,2,2,10,10,0,10.764000000000003
10,5,2,10,8,2,-2.0219999999999985
7,4,3,9,7,1,4.803000000000004
8,3,2,9,7,1,-1.5949999999999953
10,5,3,6,9,0,-5.047000000000001
7,1,1,9,10,3,1.453000000000006
6,3,1,9,6,1,5.038000000000004
7,5,1,10,9,1,12.471000000000005
9,5,2,8,7,1,-1.871999999999998
9,4,2,6,6,2,-9.355
6,3,2,7,8,3,4.363000000000003
10,1,0,8,7,1,-15.765000000000002
10,2,3,10,6,3,-13.755999999999998
8,4,3,7,8,1,-0.3299999999999984
8,2,2,9,9,1,-0.854999999999997
7,5,1,10,6,0,8.022000000000006
7,4,3,7,7,3,1.029000000000003
9,5,1,9,6,1,-1.9429999999999978
10,1,3,9,9,1,-11.710000000000006
9,4,2,8,7,2,-4.952999999999999
7,4,3,7,7,1,2.0550000000000033
9,4,3,10,8,0,0.2660000000000018
10,5,0,7,8,2,-5.726000000000003
10,3,0,10,10,2,-3.4319999999999986
10,1,1,8,7,1,-15.974000000000006
6,4,0,9,7,0,9.982000000000003
9,3,1,8,10,2,-2.349999999999998
7,1,1,10,9,1,2.199000000000007
7,1,2,9,9,0,1.1290000000000067
10,1,3,8,6,1,-18.046000000000006
8,5,0,7,6,1,-0.44299999999999795
9,1,3,10,6,3,-12.285000000000002
9,1,3,6,8,1,-13.447000000000005
8,1,0,7,6,1,-10.714999999999998
7,1,3,9,7,0,-2.387999999999993
8,3,3,9,10,2,2.645000000000005
8,1,2,6,6,2,-13.019999999999996
9,3,2,7,8,3,-7.753999999999996
9,1,3,8,9,1,-9.045000000000003
10,2,0,9,9,3,-9.540999999999999
10,1,2,7,10,0,-12.082
8,3,3,6,9,0,-2.104999999999997
10,2,3,10,10,1,-6.113999999999999
6,4,0,8,8,1,9.749000000000002
8,1,3,10,7,1,-5.565999999999994
9,3,0,8,7,2,-7.102999999999998
6,3,3,7,6,3,0.8460000000000032
10,2,0,8,7,2,-13.709999999999997
10,4,2,8,7,2,-8.992
8,4,2,6,7,0,-2.6359999999999992
6,1,2,7,9,1,1.9070000000000036
10,2,3,9,6,0,-13.591000000000001
6,2,3,6,7,2,-0.9289999999999987
6,4,1,9,9,2,12.055000000000003
9,5,0,10,8,0,3.461000000000002
8,1,2,8,7,3,-9.130999999999995
6,4,3,9,6,3,6.162000000000003
9,2,2,8,8,1,-7.921999999999999
9,3,3,8,8,1,-5.562999999999997
6,5,3,7,7,3,7.636000000000001
8,2,2,10,10,3,1.1470000000000034
8,3,3,8,6,1,-4.831999999999995
9,5,0,9,8,3,0.5480000000000014
7,5,1,10,7,1,9.163000000000006
8,4,2,6,10,2,1.3000000000000005
8,5,1,6,10,0,5.1030000000000015
8,5,1,9,8,1,5.4040000000000035
8,5,2,7,9,1,4.101000000000003
9,4,3,7,10,3,-2.087000000000002
6,1,3,10,6,1,0.8580000000000058
10,5,3,7,8,1,-5.839999999999998
6,3,3,7,6,1,1.8720000000000034
8,4,1,7,9,2,1.2290000000000008
7,1,3,6,10,1,-2.0609999999999946
9,5,0,10,8,2,2.4350000000000023
10,2,2,7,6,2,-17.155999999999995
9,5,2,6,7,2,-5.132999999999999
7,3,1,9,9,1,5.961000000000006
6,3,2,9,8,1,8.137000000000004
8,2,3,6,8,1,-6.839999999999998
10,2,2,10,10,2,-6.417999999999996
8,5,1,10,10,2,9.573000000000004
6,5,3,7,8,1,10.316
7,2,1,9,10,3,4.021000000000004
8,3,1,8,9,3,-0.47799999999999665
9,2,3,8,7,3,-10.810999999999998
10,4,3,8,10,3,-4.752000000000001
9,5,0,7,6,2,-4.994999999999999
7,5,2,9,8,2,8.721000000000005
8,1,0,6,6,2,-12.601999999999997
8,3,2,10,6,2,-2.3879999999999946
6,3,2,9,6,0,5.342000000000004
7,4,1,10,6,3,3.915000000000004
6,3,2,6,9,3,4.6430000000000025
10,2,1,8,9,0,-9.585
6,5,0,10,6,0,12.270000000000003
9,4,1,6,9,3,-4.697000000000001
6,1,2,6,7,1,-2.774999999999997
8,2,2,9,7,0,-3.649999999999997
6,3,0,6,6,0,1.6380000000000017
9,5,2,10,8,3,1.5040000000000027
6,3,0,7,8,0,6.320000000000002
6,3,0,9,9,2,9.696000000000003
8,5,0,10,6,2,3.166000000000004
10,2,0,10,8,0,-8.281999999999996
7,3,1,10,6,0,2.8860000000000063
6,1,0,6,7,2,-2.8699999999999974
10,2,3,6,8,3,-15.944
7,3,0,6,10,3,2.6760000000000033
9,2,1,7,8,1,-9.086999999999998
8,2,0,10,8,3,-1.7429999999999972
9,4,0,8,9,3,-1.7400000000000007
9,1,3,10,9,1,-6.297000000000002
8,4,2,6,10,1,1.8130000000000006
8,5,2,10,9,3,7.1970000000000045
9,5,2,8,7,2,-2.384999999999998
7,1,1,7,7,2,-5.743999999999993
6,4,0,9,6,0,8.328000000000003
10,3,2,7,10,2,-7.971999999999998
10,5,0,10,6,1,-4.398999999999999
6,1,0,8,7,1,0.39100000000000346
6,3,2,9,9,3,8.765000000000004
9,2,2,8,7,1,-9.575999999999999
9,3,0,9,6,0,-6.356999999999999
6,2,2,10,7,1,5.289000000000003
7,2,1,10,9,3,3.7410000000000045
7,1,0,9,9,1,1.034000000000006
8,1,1,10,7,2,-5.660999999999994
6,1,3,6,6,0,-4.1249999999999964
9,3,2,8,8,3,-6.379999999999997
6,4,1,7,10,2,10.961000000000002
7,5,3,10,10,0,14.220000000000006
6,2,0,7,9,3,3.8670000000000004
10,1,2,9,7,2,-15.322000000000003
8,3,3,10,6,3,-3.1099999999999945
10,5,1,8,9,0,-1.8810000000000002
8,5,1,8,8,0,4.543000000000003
10,3,3,6,7,0,-13.491000000000003
6,1,3,7,9,1,1.698000000000004
6,1,1,8,8,2,1.3230000000000037
8,1,1,10,6,3,-7.827999999999994
6,3,1,8,8,2,6.459000000000003
9,2,0,6,9,2,-9.111
10,3,2,6,7,0,-13.282
9,5,2,7,7,3,-4.2719999999999985
8,2,3,9,9,0,-0.5509999999999966
10,2,3,7,10,2,-10.748999999999999
6,2,3,8,9,2,5.1270000000000024
7,2,0,10,9,1,4.976000000000004
9,2,3,9,7,2,-8.924
6,1,0,8,8,1,2.0450000000000035
9,1,0,7,10,1,-8.138
9,3,2,8,7,1,-7.007999999999997
9,1,3,10,9,2,-6.810000000000002
6,1,3,7,8,0,0.5570000000000039
7,3,2,10,8,0,5.9850000000000065
7,1,2,9,8,1,-1.0379999999999932
9,4,1,9,10,2,1.5920000000000003
10,4,2,8,6,3,-11.159
9,5,2,9,10,0,4.977000000000002
10,2,3,9,10,0,-6.975000000000001
10,3,1,10,8,1,-6.436000000000002
7,4,3,10,10,3,10.113000000000005
8,3,0,9,9,2,1.6180000000000037
10,4,2,8,10,0,-3.0040000000000013
6,3,3,6,6,1,0.4980000000000028
9,5,1,10,9,2,3.8800000000000026
9,3,2,9,6,3,-8.313999999999998
8,2,3,8,9,1,-2.437999999999997
9,4,0,8,7,2,-4.535
10,1,2,6,10,0,-13.456000000000003
7,3,2,10,8,1,5.472000000000007
9,1,2,8,8,2,-11.003
8,2,0,8,10,2,-0.6699999999999984
7,2,0,6,7,1,-3.8279999999999976
6,3,1,6,9,1,5.878000000000002
10,1,3,9,9,1,-11.710000000000006
7,5,3,8,7,2,5.484000000000005
9,3,2,7,9,2,-5.586999999999996
9,4,3,9,9,2,-0.47999999999999887
6,1,0,6,10,2,2.0920000000000023
8,2,3,9,6,1,-6.025999999999996
6,3,3,6,7,2,1.6390000000000027
6,2,2,8,7,2,2.0280000000000022
6,3,2,8,9,1,8.417000000000003
9,5,2,6,9,3,-2.3379999999999996
7,3,2,9,10,2,6.893000000000006
9,5,1,7,10,2,1.4120000000000006
10,2,0,10,9,3,-8.166999999999996
7,3,1,9,7,3,1.6270000000000056
7,2,2,8,8,3,-0.8699999999999961
7,2,2,7,7,0,-2.3589999999999964
10,4,3,8,7,0,-8.175
10,1,2,7,9,1,-14.249
10,1,3,6,6,0,-20.281000000000006
7,4,1,10,10,1,11.557000000000004
9,3,1,8,10,3,-2.862999999999998
6,1,3,7,7,0,-1.096999999999996
10,1,3,8,9,2,-13.597000000000005
10,1,3,7,10,3,-13.830000000000004
6,4,3,7,7,2,5.581000000000001
10,1,2,7,8,0,-15.39
9,2,3,10,10,0,-1.5619999999999976
10,4,1,7,8,1,-7.990000000000004
8,4,0,10,7,0,3.2780000000000022
6,3,1,8,8,0,7.485000000000003
8,5,0,8,7,1,2.5850000000000026
7,3,0,6,9,2,1.5350000000000035
6,5,3,7,9,0,12.483
8,4,0,6,8,0,-0.5640000000000001
7,5,0,6,10,1,8.838000000000003
8,5,1,8,7,3,1.3500000000000028
10,4,0,9,8,1,-5.033000000000003
7,5,3,6,7,2,2.736000000000004
9,4,1,9,8,0,-0.6899999999999995
9,3,1,10,8,3,-3.422999999999997
6,2,2,10,8,2,6.430000000000003
9,2,1,9,6,3,-10.673
6,1,2,6,8,2,-1.633999999999997
7,2,1,9,8,3,0.7130000000000041
6,4,0,6,8,3,5.975000000000001
9,1,0,10,9,3,-6.696
7,1,3,6,8,0,-4.8559999999999945
9,1,2,10,8,2,-8.254999999999999
8,2,2,6,7,3,-9.310999999999998
9,3,3,8,7,1,-7.216999999999997
8,5,3,7,8,3,1.2120000000000029
6,3,3,7,10,2,7.975000000000003
6,3,3,7,7,0,4.039000000000003
7,5,3,9,10,1,12.333000000000006
8,5,0,8,9,3,4.867000000000003
7,2,3,8,8,3,-1.0789999999999957
6,5,2,7,6,3,6.1910000000000025
10,1,1,10,8,1,-11.572000000000005
9,4,1,9,6,1,-4.510999999999999
8,2,3,8,10,1,-0.7839999999999973
10,2,0,9,10,0,-6.347999999999999
6,4,1,7,6,2,4.345000000000002
9,2,3,7,9,3,-8.876999999999997
7,3,2,9,8,2,3.585000000000006
10,2,3,10,7,1,-11.075999999999999
10,1,3,8,7,2,-16.905000000000005
8,5,3,8,6,0,0.8170000000000037
6,2,2,10,6,1,3.6350000000000033
8,4,2,10,7,3,1.3210000000000028
10,4,0,8,9,0,-4.240000000000002
8,5,3,7,9,3,2.8660000000000028
10,5,1,10,9,2,-0.15899999999999914
7,1,2,6,6,3,-9.493999999999994
7,3,3,6,8,0,0.2800000000000047
9,1,2,6,7,3,-15.918000000000001
